comment,author,publishedAt,likeCount
"Pak, ibu2 dimedan jual lauk pauk @5000 1 porsi, lalu 10rb dapet apa?,  Belum nasi, belum buah, susu...mending dialokasikan aja untuk pekerjaan pak yg lbh butuh..ada usul yg masak TNI2 aja..nt indonesia seperti negara yg kena bencana..ya bencana krisis makan😅😅😅 contoh dr putri blm bergizi krn blm ada susu dan buah..dlm.1 bulan menunya apa sama? Tahu, tempe, sayur.",@lestaritari1291,2024-12-01T23:23:57Z,0
"Beli energen saja dapat 4 bungkus, sesuai iklan nya energen ""minum makanan bergizi ""😊",@igoh1973,2024-12-01T23:19:24Z,0
"Iya lumayan aja ketimbang gak dapet, jika masuk sekolah 20 hari dikali 10rb lumayan dapat 200rb perbulan, lumayan buat nambah-nambah gizi anak... Itu buat 1 anak, klo punya 4 anak yang sekolah total jadi 800rb, ketimbang gak ada sama sekali... 😂😂😂😂",@sangkanwangi,2024-12-01T19:49:46Z,0
"Ada tinggal nambah 2rb, beli masakan padang... Yang serba 12rb, lumayan bisa pake ayam atau daging 😂😂",@sangkanwangi,2024-12-01T19:46:15Z,0
Ini kalo orang nggak mikir ..ini kan di masak langsung .malah di bandingkan sama warung .warung kan pengen untung .kalo pemerintah nggk ambil untung,@Fatnerchannel,2024-12-01T17:28:10Z,0
"Berapapun harganya yang penting bergizi gratis, jangan tanya volumenya.",@harimulyadi7959,2024-12-01T17:07:27Z,0
"NGAK AKAN CUKUP BILA 10 RIBU , UNTUK MEMBANGUN ASPEK UMKM , DAN PEMBERDAYAAN KERJA, ..HITUNG KOMPOSISI 10 RIBU CUMA 2 ITEM ....🙏🙏🙏",@izhafachmad7874,2024-12-01T16:40:33Z,0
"Mau dapat dana apbn nya darimana? SDA kita sebenarnya terbatas, bahkan pendapatan pasti pemerintah saja hanya dari cukai tembakau",@sekararoem8901,2024-12-07T20:08:21Z,0
Anggaran 10rb =  dpt dua butir telur +segelas susu  sudah cukup membantu menambah gizi...,@allcruiser,2024-12-01T16:34:34Z,4
Mn dapet uang 10 RB susu sama 2 telur...GK pke nasi ? Telur 1 Rp 5000,@SriRahayu-qi1nb,2024-12-03T08:38:29Z,2
@SriRahayu-qi1nb  kl belinya kolektif bisa tuh..ga usah pk nasi..anak2 skr kan  bocen makan nasi mulu..,@allcruiser,2024-12-03T14:45:25Z,1
@@allcruiser anak mau makan gitu terus? makan hal yg sama terus menerus juga tdk baik,@andrikurniawan531,2024-12-04T01:44:43Z,2
@andrikurniawan531  ya ga lah.... kan bisa diganti menu... yg penti g nambah gizi.. atoo ksih 300rb ke.ortunya za per bulan biar lbih bermanfaat ..lagian anak2 skr kan cucah mkan ..mereka lbih snang makan kuota...,@allcruiser,2024-12-04T13:04:05Z,3
"7500 - 10.000 , komposisi nya , itu cuma bisa nasi goreng aja terus pak, krn ada biaya tenaga kerja itu ngk cukup..jika lengkap 2 karbohidrat Nasi , ,kentang atau mie , sayur, lauk dan buah ngk bisa ...sbenernnya konsep makan gratis  ini bagus, dampak nya baik, bisa menambah lapangan kerja..petani, peternak ..tpi max 10.000 komposisi nya dua item, Nasi dan telur atau nasi goreng..jika memang untuk pertama mengingat biaya, focus kan saja ke sekolah anak usia Paud dan SD ..budget nya 15.000..agar biaya negara tidak tinggi , krn menurut sya usia anak sekolah Paud dan SD sangat penting dalam masa pertumbuhan anak....🙏🙏🙏",@izhafachmad7874,2024-12-01T16:31:57Z,1
Suka2 kau lah wowo,@endrowijaya8632,2024-12-01T16:23:11Z,0
Kalo 10 rb dibelikan barang jadi ya ga match dong.. Jurnalis kok bodooooooh,@himpekijourneys9723,2024-12-01T16:08:47Z,0
Pesen nasi padang serba 10rb  aja .udah pake rendang atau ayam 😂,@Louisaasifatuzarha,2024-12-01T15:48:09Z,0
"Rp 10.000 ? 
Terus sampe ke bawah  berapa? 
Omon omon lg 😂😂😂😂😂",@Marse170,2024-12-01T15:45:38Z,0
"Kan semua hasil omon omon doang,mie instan sebungkus sama sari kedelai ,😅😅",@samsulmaarif9522,2024-12-01T15:38:09Z,0
Mayan tu dpt telur ceplok sama nasi,@erniaty2729,2024-12-01T15:31:48Z,0
"😂😂di jogetin aja,,,",@MasHericandra,2024-12-01T15:20:04Z,0
"Lebih baik tiadakan , biarlah janji tinggal janji . Dimana mana kita makan tidak ada harga makan 10 , 000 . Apalagi bergizi . Lebih baik di bilang makan gratisss , daripada makan ber gizi .",@HandayanHandayan,2024-12-01T15:02:15Z,0
anggaran makan siang gratis dikurangi tapi gaji pejabat dan ASN terus naik 😂😂😂😂😂,@pejuangnkri3974,2024-12-01T14:53:28Z,1
Program konyol,@Kang_bowo,2024-12-01T14:50:25Z,1
"Nahh kan.kampanye 15 ribu jatuhnya 10 ribu.itu dr pusat sampai ke anak ntah berapa udh dipreteli sana sini.

Catering anak aja 15  di tambun bekasi,itu sdh sgt sederhana.lhaa ini 10 ribu,kyk apa bentuknnya😂.

Nnti pajaknya dinaikin,apa dinaikin buat nutup.

Tolong pak catering pejabat jg dipangkas 20 ribu sdh sht bergizi lho😂",@nanikpoetoeyoso3183,2024-12-01T14:50:13Z,0
"10rb dari pemerintah pusat, di kementrian jd 9 rb,dinas dinas daerah nerimanya 8 rb, kepala sekolah nrima 7rb, jasa ketring nrima 6 rbu. Masuk mulut anak 4rbu. Tradisi",@naynaychannel88,2024-12-01T14:49:29Z,0
Koq jadi 10 ribu...kemaren 15 ribu...😊😊,@RukmaPecco,2024-12-01T14:46:11Z,0
"Yang penting real dan terlaksana udah jauh lebih mending drpd omon2 doang
Anak2  mungkin tidak  perlu porsi makanan sebanyak orang dewasa 🤔",@user-vr8ql,2024-12-01T14:40:42Z,1
anak smp dan sma itu makannya lebih banyak dari orang tua.,@arismunandar7221,2024-12-06T02:14:11Z,0
"Kl 10 rb buat beli makan y kurang
TP 10 X1000.. BS BUAT BELI MAKAN SEHARGA 15 RIBU...
KARNA PERKALIAN ITU MAKANAN YG MAHAL JD MURAH HANYA ORG YG PAHAM2 JA😅",@maiajaya8547,2024-12-01T14:24:34Z,0
malah marsi pusing,@Maryatun-kl8zk,2024-12-01T14:24:13Z,0
"Di sunat terus😭😇
Lama lama tinggal seribu 😅",@betoklaut0182,2024-12-01T14:14:43Z,0
Klu di wilaya timur 10 ribu cumn dapat bungkusan nasinya aja,@TomiTom-o4w,2024-12-01T13:46:40Z,0
"Murid murid mengalah ya,, anggaran kemaren kan buat bpk ibu guru!!!""",@KhamilIrawan,2024-12-01T13:45:22Z,0
"Ga ada yg gratis kencing aja bayar,,cuman embel2 nya aja gratis, biar kelihatan pemerintah perduli sama rakyatnya paling menunya nasi ikan asin sayur dan telor",@atjrama6183,2024-12-01T13:35:13Z,0
"Anggaran.terbatas, makan bergizi rp 10rb per porsi bisa jika pelaksana diserahkan kepada orang tua murid perkelas。 Untuk kepentingan anaknya, pasti yg terbaik minim untung.  Menu bisa diatur sesuai bahan yg tersedia didaerah masing2.  Distribusi mudah dan aman karena mereka tinggal dekat sekolah.",@limasilaharahap8343,2024-12-01T13:20:12Z,0
"𝑎𝑛𝑔𝑔𝑎𝑟𝑎𝑛 𝐼𝐾𝑁 𝑑𝑖 𝑝𝑎𝑛𝑔𝑘𝑎𝑠 𝑠𝑎𝑗𝑎, 𝑘𝑎𝑟𝑛𝑎 𝐼𝐾𝑁 𝑡𝑑𝑘 𝑢𝑟𝑔𝑒𝑛𝑡, 𝑝𝑒𝑛𝑑𝑖𝑑𝑖𝑘𝑎𝑛 𝑦𝑔 𝑙𝑒𝑏𝑖ℎ 𝑢𝑟𝑔𝑒𝑛𝑡, 𝑘𝑎𝑟𝑛𝑎 𝑏𝑎𝑛𝑦𝑎𝑘 𝑎𝑛𝑎𝑘 𝑠𝑒𝑘𝑜𝑙𝑎ℎ 𝑦𝑔 𝑝𝑢𝑡𝑢𝑠 𝑠𝑒𝑘𝑜𝑙𝑎ℎ 𝑘𝑎𝑟𝑛𝑎 𝑡𝑑𝑘 𝑎𝑑𝑎 𝑏𝑖𝑎𝑦𝑎 𝑠𝑒𝑟𝑡𝑎 𝑏𝑎𝑛𝑦𝑎𝑘𝑛𝑦𝑎 𝑠𝑒𝑘𝑜𝑙𝑎ℎ 𝑦𝑔 𝑡𝑑𝑘 𝑙𝑎𝑦𝑎𝑘 𝑑𝑖 𝑠𝑒𝑙𝑢𝑟𝑢ℎ 𝑛𝑒𝑔𝑟𝑖...",@agung72233,2024-12-01T13:17:00Z,0
"Ini program baru gaes.. biarkan pemerintah bekerja, tugas kita cuma membantu mengawal, kalau berjalan baik kita apresiasi dan doakan para penyelenggara negara, kalau berjalan buruk kita kritisi dan kasih solusi..",@mohammadnashrulloh7016,2024-12-01T12:52:06Z,2
"Baru uji coba sudah kelimpungan anggaranya,",@ahmadthohirin6549,2024-12-01T15:39:02Z,1
Kalau 10.000 itu cuman mie instan sebungkus dan susunya di ganti sari kedelai doang dong,@samsulmaarif9522,2024-12-01T15:40:34Z,0
"Yang penting kabinetnya gemuk bisa gaji raffi ahmad adik dan misuanya, anggaran bocil yg di sunat 😅",@nitamaura7890,2024-12-02T01:20:49Z,1
apa nya yg dikawal,@AstomoPancoroPutro,2024-12-02T13:17:34Z,0
​@@ahmadthohirin6549 ya itu uji coba bakal diklaim sbg keberhasilan program,@AstomoPancoroPutro,2024-12-02T13:18:04Z,0
Hapus kan aj makan gratis habiskan anggaran aj... Gwa juga dari dulu pesimis makan gratis😂... Mending fokus sekolah gratis,@ranggatriwahyudi9589,2024-12-01T12:28:58Z,0
"Yang penting ada 3 komponen, karbohidrat, serat, protein",@NenenhEti,2024-12-01T12:28:52Z,0
Makan bergizi tdk harus mahal telur gizi baik bisa cegah stunting di desa anak2 cerdas makan lauk telur sayur,@wardhanipriyo1328,2024-12-01T12:11:54Z,0
Telor itu kurag boss beda ama dging sapi🎉🎉,@ibnurusdi3013,2024-12-01T13:22:02Z,1
"10 ribu gak mungkin itu bisa bergizi. Malah gak ada faedahnya. Buang buang"" duit negara.",@yudi3839,2024-12-01T12:10:45Z,0
Ini Kan beli di Warung ya jelas beda .tapi Kan buat Anak Anak sekolah pasti Sistema katering,@fatimausmanbutt3131,2024-12-01T12:09:09Z,0
Terlalu memaksakan apa yg DPT 10 ribu makanan apa yg bergizi.,@Serigalaberbuludomba439,2024-12-01T12:06:10Z,0
Lbh baik makan siang bergizi 1 mggu 1x tapi berkualitas 😅😅😅,@gungbio,2024-12-01T12:01:26Z,0
"Kalok anak ,pokok nya ,dpat ayam.",@Salehuddin-z3f,2024-12-01T11:57:09Z,0
Peternak telur.. petani padi siap2 akan lebih barokah tanaman kalian karena di makan oleh pencari ilmu..,@hanzze9851,2024-12-01T11:51:37Z,0
"Liat sisi baiknya, banyak sisi baik beliau tapi terlupakan hanya dengan 1 kesalahan. Miris",@Nail-u5u,2024-12-01T11:38:29Z,0
bagi yg benci. berbindong bondong mencaci mencibir dan nyinyir. tp bagi yg bersyukur  itu sdh awal yg baik.masih bs memikirkan anak ank yg ga bs makan.. kita sebagai rakyat yg ingin berubah lbih baik.sebaik nya mari berubah mainset kita agar tdk jd budaya membully dan mencaci.. doakan taun depan agar lbih baik. sebaiknya BLT distop saja mnding fokus ke anak anak..,@NIAag-m2o,2024-12-01T11:38:25Z,0
Haaahhh...,@user-zk3mr5zz7c,2024-12-01T13:09:12Z,0
"kalau gak mau dibully dan dicaci, jgn jadi pejabat. jual es krim aja",@AstomoPancoroPutro,2024-12-02T13:32:01Z,0
"​@@AstomoPancoroPutromindset konyol! Berarti di dalam DNA mu sudah terukir keturunan pembully.
Kalau memang salah harus kita kritik habis-habisan, tapi kalau benar wajib kita apresiasi. Jangan terlalu menunjukkan permusuhan ke orang2 diatas, kamu mungkin belum pernah merasakan betapa ngeri  efek dari tingkah 'jahil' mereka.",@sekararoem8901,2024-12-07T20:15:18Z,0
"Mana cukup 10 k utk mkn siang bergizi, kalo lauknya tempe tahu cukup lah segitu",@RamadhanMubarak-w2g,2024-12-01T11:35:57Z,0
Hoax aja.nasi kuning tempat kami 15 rb cuman telor aja wkkkk,@wahyusujatmika1619,2024-12-01T11:23:19Z,0
Bagi saja la uangnya,@Ariszain-f6d,2024-12-01T11:19:21Z,0
Moanan nasik puti sma semangaka seiras sama tempw standarla itu😂😂,@Ariszain-f6d,2024-12-01T11:17:02Z,0
80 sen singapore makanan bergisi dimana jangan bikin maluiuuiiii,@Ariszain-f6d,2024-12-01T11:15:51Z,0
Uang negra tidak mapan .merasa sok kebanyakan uang utang meraja kela koar koar buat mkanan bergisi geratis. 10 ribu lagi  gisi dari mana,@Ariszain-f6d,2024-12-01T11:15:00Z,0
Uang negra tidak mapan .merasa sok kebanyakan uang utang meraja kela koar koar buat mkanan bergisi geratis. 10 ribu lagi  gisi dari mana,@Ariszain-f6d,2024-12-01T11:14:24Z,0
Makanan bergisi standartnya indonesia 10 ribu.koar koar diluar negri 80 sen singapre 2.30 sen ri ggit malaysia mana ada makan bergisi 80 senn mkanan bergisi 20 tun lalu okla luar negra standartnya makanan bergisinya  berpa we malu maluin aja,@Ariszain-f6d,2024-12-01T11:12:46Z,0
"Kalau di desa Rp 10 makan puas, sate kambing, daging rendang ayam., tapi sambel nya aja",@Onahsao88,2024-12-01T11:01:53Z,0
*Apabila para koruptor dihukum M4T1 dan UU Perampasan Aset Koruptor diberlakukan maka semua janji2 pada Pilpres pasti bisa diwujudkan ea..👍*,@eyankmujiani9348,2024-12-01T11:00:28Z,0
"Inget LG oma irama yg syair nyaberbunyi: ""kau yg mulai kau yg mengakhiri 'kau yg berjanji kau yg mengingkari ""🤣",@HanafiAja-w6x,2024-12-01T10:59:03Z,2
La la la la...😂😂,@CaturIvan-z1e,2024-12-01T12:46:38Z,0
"Sekolah di geratiskan, lebih jelas",@irulphoenix45,2024-12-01T10:53:23Z,0
Mkn bergizi 10 ribu buat apa.,@edijohanjohan5740,2024-12-01T10:52:43Z,0
"Mba lu cantik tpi cara berfikir lu bloon 😂 jgn sama in hrga 10 rbu yg lu mkn sepiring munjul di kira yg mkn cuma lu doank klau org berbisnis pasti paham lah harga sgtu gmna ,, ini jumlah nya bnyak loh .",@putrimardwi5390,2024-12-01T10:51:19Z,0
"10ribu kalau di jakarta ya ga dpt banyak menu

Tp kalau di daerah 10rb uda mencukupi harusnya ya kalau ga dikorupsi lagi wekekekekrk.....",@hendrayap2655,2024-12-01T10:50:50Z,0
Mana mau anak2 makan begituan,@JanuarNahampun-p8t,2024-12-01T10:46:19Z,0
Di bikin prasmanan aja per kelas nya...yang ngambilin bu gurunya jadi bisa rata...insya Allah cukup.. b,@al-fistudio1536,2024-12-01T10:46:10Z,0
"Ya kan Rajanya Omon-omon idolanya warga 58% wekekekeke… Dari Makan Siang gratis diubah makan bergizi gratis, itu aja dah diingkari, apalagi realisasinya dr harga dan komponen, dan apakah smp akhir periode bakalan dpt trus nntinya, jenk2 …. Omon2 wekekeke",@yoyogy,2024-12-01T10:45:58Z,0
Kemahalan ih...10rb masa dapat tempe tahu aja ikan nya...bisa kok 10 ribu dpat ayam sama syur capcay tanpa sosis bakso..ayam nya di kira2 aja ...tp untung kok ...gak banyak sih...tp pasti untung.,@al-fistudio1536,2024-12-01T10:43:41Z,0
"0:29 jadi omonge"" doank🤭😁😁😁 janji palsu🤣🤣",@apriliaputri1346,2024-12-01T10:41:00Z,0
Kok turun dl katanya 25 rb,@JanuarNahampun-p8t,2024-12-01T10:40:47Z,0
Dapat gizi apa kalau 10rb,@Ranteballa-c6f,2024-12-01T10:38:17Z,0
Muter2 trus😂,@firmanpratama2953,2024-12-01T10:37:36Z,0
"Sya biasa beli nasi 10 rbu dapetnya sma telor. Baik itu di warteg atau di rumah makan padang.
Klo, menurut sya dari pada negara repot2 ngurusin dapur. Kenapa tidak dialihakan sja buat sembako supaya harga bisa lebih murah. Intinya makan bergizi tidak hanya buat 1 orang. Tpi, cukup buat 1 keluarga.",@uwefrazet,2024-12-01T10:37:24Z,0
"Padahal kl di pasar2 daya beli meningkat,trus lapangan kerja banyak ,otomatis si anak dapat makan bergizi sama ortunya,,,,itu duit triliunan ga bisa apa buat lapangan kerja apa oprasi pasar",@JENDRALEMPIRE4888,2024-12-01T10:36:51Z,0
"saya bersyukur dengan program makan gretong buat anak2 kami,tapi buat pemerintahan skrg jgn dipaksakan,10 ribu makan gizi ???",@johanwahyudi1543,2024-12-01T10:36:40Z,0
"WADUHHHH 10RIBU PAKE NASI BASI DARI BERAS BULOG...
INSYA ALLAH DI KAMPUNGKU TIDAK ADA JATAH BEGITUAN...
OTAK ANAK SY JADI BODOH..
MAKAN TEMPE KENTANG..WAK WAK WAK WAK.....
MANA LAGI PAKE SUSU DARI IKAN..😮😮😮😮😮BISA CACINGAN ANAK SY",@Ahmadhuyer-t8b,2024-12-01T10:33:19Z,0
Tempe..tahu ..nasi..sayur,@sonnylala29,2024-12-01T10:29:54Z,0
Jalur peluang koruptor dgn kehalianya untuk mncari untung..,@citraalone1859,2024-12-01T10:18:05Z,0
Sudah mulai mengarah ke biaya tdk cukup......maka akan terjadi sesuatu yang di paksakan program itu.....harga nasi yg bergiji 10 rbu 😅😅😅😅 lebih bagus anak saya makan di rumah....sumatera gak dapat uji coba...,@hasanulabidin2678,2024-12-01T10:17:31Z,0
😮😮😮 KELUARIN ANGGARAN GAK USAH MAHAL MAHAL..😮😮 CUKUP BERJALAN DULU PRIGRAMNYA😮😮,@bacakomik6556,2024-12-01T10:16:50Z,0
"Mnding penambahan kouta ruangan,guru,gratis....itu sj udh cukup..guru honorer/asn gaji aja di sesuaikan.. selesai urusan..",@citraalone1859,2024-12-01T10:15:52Z,0
"Semua pasti bisa,, makanan bergizi terkusus untuk anak anak sekolah",@LenteraLentera-jr6hh,2024-12-01T10:12:24Z,0
"sekolah negeri atau sekolah swasta?
sekolah negeri di kota atau di pelosok desa?
anak² jalanan yg gak sekolah gimana?",@AstomoPancoroPutro,2024-12-02T13:28:22Z,0
"10.000 menu buat anak"" dpt nasi,terlor dadar/ayam,sayur,tahu tempe,cukup,bukan menu buat dewasa.",@anu7434,2024-12-01T10:05:13Z,0
Cukup di sini nasi uduk cuma 7000 udah dapat telor sama sayur plus kerupuk,@VJ_4nonymous,2024-12-01T10:04:08Z,0
"Kabinet omon omon.... kebanyak pejabat negara, anggaran habus untuk anggaran jabatan dan operasional. Begini jdnya kl kabinet  balas jasa. Bubur ayam aja 12 rb wo.. wowo",@HeriWibowo-o6b,2024-12-01T10:01:26Z,0
Mau gak pemerintah makan 10000,@IZZ_anakbaikk,2024-12-01T09:51:46Z,0
"Makanan bergizi anggaran 10 ribu, insya Allah anak"" Tidak berselera krn saya sbg guru SD setiap hr menyaksikan waktu istirahat anak""  Mkn bekal yg dibawa sendiri dr rmhnya, ternyata  saya lihat wah enak"" Bekalnya. Jika dibandingkan dg program mkn gratis dr pemerintah sangat jauh, enak bekalnya sendiri.",@SitiAisyah-dn2gq,2024-12-01T09:50:09Z,0
Kopet,@IZZ_anakbaikk,2024-12-01T09:49:53Z,0
"Yang jadi pertanyaan, setiap hari apa enggak?",@agungprasetio479,2024-12-01T09:49:36Z,0
Masih bisa pake ayam kalo gak rendang di warung Padang 10ribu.😁,@muhamadridwan3905,2024-12-01T09:46:54Z,0
"Klo per porsi rp 10 rb, lebih baik ditunda dulu program tsb krn tujuan tdk mungkin tercapai. Atau dibuat makan siang 2 hari sekali. Yg penting menunya harus benar2 bergizi sehingga tujuan akan tercapai. Jangan sampai anggaran besar keluar tapi tdk ada hasilnya. Atau program ini menyasar ke dawrah daerah miskin di seluruh indonesia.",@bambangwijanarko1734,2024-12-01T09:46:16Z,0
Bergizi dari mana Rp. 10.000? Rp. 10.000 disini kalo ayam hanya cheker doank trus yg lain hanya tahu tempe goreng trus bergizinya dari mana?,@nainggolanfamily1026,2024-12-01T09:44:59Z,1
Kayak orang sok kaya sok baik sok dermawan bagi bagi duit tp hutang nya banyak..😅😅di tempat saya ada orang kayak gitu.. kelihatan kaya baju bagus sepatu bagus suka memberi tp hutang nya banyak,@onoyai,2024-12-01T09:33:07Z,0
"Masakan Padang sudah dapat ayam  
8.000 dapat sama telor",@marwanto8409,2024-12-01T09:31:13Z,0
Program yg dipaksakan akhirnya apa adanya aja dah,@rizkyfebriansyah482,2024-12-01T09:30:56Z,0
"Anak sekolah makan 10 ribu
Pejabat makan 10 juta si resto bintang 5",@jeffreylee5287,2024-12-01T09:29:34Z,0
"blm terbukti dh d kurangi duitnya...negara maju mkn siang gratis krn duitnya bnyk,tp gk papa dh janji kok😮😊",@dedymahe9988,2024-12-01T09:24:12Z,0
"Negara maju? Ini masih negara berkembang, liat aja pemikiran rakyatnya... Kinerja beliau sudah bagus dan semuanya perlu dipertimbangkan... logika aja  beliau  semasa kampanye gak tau ada brp dana APBN yg tersisa.. ketika tahu dana APBN tinggal berapa, beliau memutuskan untuk mengurangi dana buat mengalokasikan ke hal yg lebih penting. Kasaran nya gitu",@Nail-u5u,2024-12-01T11:46:50Z,0
"😢😢... Memang syulit ditengah ekonomi +62 yg pelik.
 Janji politik memang bisa jadi proyek mercusuar ataw malah bisa jadi bumerang bagi yg mengucapkan",@BimaSena-n7y,2024-12-01T09:12:54Z,0
"Susu kotak saja harganya sdh  6.500  di super****.
😀😀",@lenodrcipto4623,2024-12-01T09:09:14Z,0
"Ini media kurang kerjaan,seberapa nilai nya gk usah di bikin perdebatan,pemerintah sudah mengatur semua,semoga kedeoan nya bisa lebih baik,,",@rahmadalrahmad-ug7tg,2024-12-01T09:04:28Z,0
dah cukup itu 10rb nih dikampungku nasi plus ayam cuma harga 8000 dah termasuk untung yg jual nya,@fitrahancu6396,2024-12-01T08:58:47Z,0
Di tempatku 6 rb udh dpt nasi ayam geprek. 10 rb udh dpt nasi padang lauknya rendang daging,@Verymast,2024-12-01T08:51:06Z,0
@@Verymast ngimpiii😂,@Taufik-yp9cb,2024-12-01T09:40:05Z,0
🤣🤣 Alhamdulillaah 10 ribu 🤣🤣mentri nya suruh masak sendirii coba,@wahidvlog6405,2024-12-01T08:50:55Z,0
Makan hemat,@nayamasrul8249,2024-12-01T08:50:52Z,0
"Jatah sepuluh ribu itu sdh lumayan cukup 
Sepuluh ribu di tempatku sdh dapat sate gule kambing 10 sunduk kira-kira tahun berapa ya????
Sbentar tak pikire.......
Woooooo inget aku,,,,,, tepatnya pada th 80an........",@gatutmahmudi1846,2024-12-01T08:35:59Z,0
Kalo di tempat saya thn 80 an...bisa buat sebulan makan..ciuss...jajan aja sehari cuma 25 perak,@sonnylala29,2024-12-01T10:32:09Z,0
"SDH terlanjur janji , harus ditepati .... Gpp lauknya tahu & tempe + sayur bening 😢 ..",@srisurati1355,2024-12-01T08:27:37Z,1
Lapangan pekerjaan lebih penting... Makan gratis pajak naik,@Alyyoficial,2024-12-01T08:14:56Z,0
Lieur ngaturna 10000  asal ke yang aja,@CecepSolihin-eh1fb,2024-12-01T08:05:54Z,0
Dah sulit dipercaya info Media di Indonesia  udah banyak yang jadi penjilat pemerintah,@GunawanPutra-z8l,2024-12-01T08:02:38Z,0
Ngga setiap orang tua kadang bisa menyeiapkan makanan yang penting makan.,@furqanramadhan1854,2024-12-01T07:50:56Z,0
Belajar aja ama Malaysia udah lama mkn gratis dari tahun 70 an...smua menu berkualiti..seimbang,@kasihibu..membawakesyurga8488,2024-12-01T07:50:31Z,0
Kmren 15 skrg turun 10....bsok 5 rb😂😂😂,@gusadhieofficial,2024-12-01T07:49:10Z,1
Klau diMalaysia ank2 dpt susu lgi,@kasihibu..membawakesyurga8488,2024-12-01T07:48:51Z,0
Mkn asal knyg aja..ga ada protin..dging atau ayam ganti tempe 😅,@kasihibu..membawakesyurga8488,2024-12-01T07:48:19Z,0
"Beda daerah beda menu 10rb nya. Klo di desa ku 10rb dapat komplit. Nasi, sayur, ayam/ ikan goreng, buah 1potong, + minum ( es teh ). 
Klo d jkrta ya dpt nasi, sayur + tempe aja.",@irnariyana1392,2024-12-01T07:47:42Z,1
"Kalau mau jujur,  gampang, mau nggak menteri sama anggota DPR beserta keluarganya makan harga 10.000, saya loh punya temen baru anggota DPRD 2, kalau makan selalu di restoran, dimana keadilan bagi seluruh rakyat Indonesia, pejabat makan mewah, rakyat makan murah",@metromebel4918,2024-12-01T07:47:00Z,0
"Jujur dpr ini sekarang hanya jadi kanker buat apbn kita, ditambah lagi mereka menjegal kebijakan tegas pemerintah (contoh gusdur yang dilengserkan)",@sekararoem8901,2024-12-07T20:12:07Z,0
